cve_id,cvss,access_vector,access_complexity,impact_confidentiality,impact_integrity,impact_availability,cwe_name
CVE-2019-18413,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-16897,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Privilege Management
CVE-2012-1187,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Check for Dropped Privileges
CVE-2018-20750,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2018-20749,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2018-20748,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2018-15127,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2018-15126,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2019-10748,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-10749,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-5127,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-5128,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-5129,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-11043,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-15678,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-15679,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-15780,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Deserialization of Untrusted Data
CVE-2019-13546,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Exposure of Resource to Wrong Sphere
CVE-2019-14926,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use of Hard-coded Credentials
CVE-2019-14930,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Use of Hard-coded Credentials
CVE-2019-14931,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-17506,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Authentication
CVE-2019-12148,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2019-3943,7.5,NETWORK,LOW,COMPLETE,PARTIAL,NONE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2015-0270,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-18355,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Server-Side Request Forgery (SSRF)
CVE-2019-8236,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Privilege Management
CVE-2019-18394,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Server-Side Request Forgery (SSRF)
CVE-2019-16729,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2018-17431,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2019-13116,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Deserialization of Untrusted Data
CVE-2019-10747,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Uncontrolled Resource Consumption
CVE-2010-4239,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-18418,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Session Fixation
CVE-2019-18224,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-16662,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2015-0008,8.3,ADJACENT_NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Access Control
CVE-2019-16663,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2017-14742,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2019-18370,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-12017,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-5012,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2019-5013,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2016-5202,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Incorrect Permission Assignment for Critical Resource
CVE-2013-4855,7.9,ADJACENT_NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2013-4658,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2016-2359,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2016-2356,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2017-14632,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2013-4848,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Cross-Site Request Forgery (CSRF)
CVE-2019-18387,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-17184,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Privilege Management
CVE-2019-8237,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Inadequate Encryption Strength
CVE-2019-13653,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-13652,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-13651,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-13650,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-13649,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-16265,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-14451,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Unrestricted Upload of File with Dangerous Type
CVE-2013-4857,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, XML Injection (aka Blind XPath Injection)
CVE-2015-9499,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Unrestricted Upload of File with Dangerous Type
CVE-2019-8088,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
CVE-2019-17133,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-18218,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-9371,7.1,NETWORK,MEDIUM,NONE,NONE,COMPLETE, Improper Input Validation
CVE-2018-16301,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-18344,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2013-7333,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Improper Input Validation
CVE-2019-11933,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2019-17346,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2018-1000802,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2014-1912,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-1450,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-1449,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Numeric Errors
CVE-2008-5031,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Numeric Errors
CVE-2019-17666,8.3,ADJACENT_NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-4523,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-18216,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-18225,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2019-16964,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
CVE-2019-17526,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2017-0176,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-8196,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, NULL Pointer Dereference
CVE-2019-8195,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, NULL Pointer Dereference
CVE-2019-6334,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-6327,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-8167,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Incorrect Type Conversion or Cast
CVE-2019-8169,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Incorrect Type Conversion or Cast
CVE-2019-17531,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-16985,8.5,NETWORK,LOW,NONE,COMPLETE,COMPLETE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2019-6329,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Permissions Privileges and Access Controls
CVE-2019-16965,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
CVE-2019-8197,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2019-8183,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2019-8199,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-14287,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-8205,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, NULL Pointer Dereference
CVE-2019-8206,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2019-8200,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Incorrect Type Conversion or Cast
CVE-2018-14665,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Incorrect Authorization
CVE-2019-3980,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-8214,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2019-8212,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2019-8211,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2019-15260,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2019-15261,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Improper Input Validation
CVE-2019-15262,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Improper Input Validation
CVE-2019-8213,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2019-8215,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2019-8221,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2019-8220,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2017-7324,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Control of Generation of Code ('Code Injection')
CVE-2017-7321,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Control of Generation of Code ('Code Injection')
CVE-2014-2736,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2014-2311,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-16530,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Unrestricted Upload of File with Dangerous Type
CVE-2019-8186,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Out-of-bounds Write
CVE-2019-8161,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Incorrect Type Conversion or Cast
CVE-2019-15900,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Use of Uninitialized Resource
CVE-2019-15901,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-14423,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Control of Generation of Code ('Code Injection')
CVE-2019-15064,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2019-13411,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-15277,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2019-15275,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2013-3249,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-8220,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2019-15954,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2018-19518,8.5,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-15274,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2017-14062,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Integer Overflow or Wraparound
CVE-2017-14061,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Integer Overflow or Wraparound
CVE-2019-15850,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-15066,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-17545,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Double Free
CVE-2019-17186,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-12941,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Insufficiently Protected Credentials
CVE-2019-16699,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-9745,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2019-16682,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-10752,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-0061,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2019-8071,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Incorrect Permission Assignment for Critical Resource
CVE-2019-0071,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2019-16746,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-13336,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-17408,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2016-11014,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Insufficient Session Expiration
CVE-2019-17373,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2019-14657,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Unrestricted Upload of File with Dangerous Type
CVE-2019-0070,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-4031,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2019-17044,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Incorrect Default Permissions
CVE-2019-17542,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Validation of Array Index
CVE-2017-9052,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Read
CVE-2019-17613,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Control of Generation of Code ('Code Injection')
CVE-2015-5184,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, 7PK - Security Features
CVE-2015-5183,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, 7PK - Security Features
CVE-2019-0057,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Authentication
CVE-2019-0058,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Privilege Management
CVE-2012-0881,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Resource Management Errors
CVE-2019-17539,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, NULL Pointer Dereference
CVE-2019-17499,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-14656,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Unrestricted Upload of File with Dangerous Type
CVE-2015-9466,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-17601,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2019-15226,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Uncontrolled Resource Consumption
CVE-2019-9531,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Authentication
CVE-2019-17267,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2019-17532,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Improper Input Validation
CVE-2019-17415,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2010-5334,7.8,NETWORK,LOW,COMPLETE,NONE,NONE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2019-5527,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Use After Free
CVE-2019-17553,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-17626,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, XML Injection (aka Blind XPath Injection)
CVE-2019-1365,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-14328,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-9479,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Unrestricted Upload of File with Dangerous Type
CVE-2019-17602,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-14948,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-16519,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-14510,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Incorrect Default Permissions
CVE-2018-21027,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2019-17501,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2019-17625,8.5,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2019-17552,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-17580,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2019-17455,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
CVE-2019-1372,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2010-5335,7.8,NETWORK,LOW,COMPLETE,NONE,NONE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2019-17495,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
CVE-2019-9534,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Unrestricted Upload of File with Dangerous Type
CVE-2019-9533,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Insufficiently Protected Credentials
CVE-2019-2184,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Out-of-bounds Write
CVE-2019-9535,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2019-2185,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Out-of-bounds Write
CVE-2019-2186,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Out-of-bounds Write
